Node,Hub Score,Authority Score,Spectrum,Degree Centrality,Betweenness Centrality,Closeness Centrality,PageRank,Harmonic Centrality,Personalized PageRank (Alpha=0.5),Closeness in Closeness Centrality,Adjusted Closeness Centrality,Weighted Closeness Centrality,Average Neighbor Degree Centrality,Clustering Centrality,Core Number Centrality,Directed Eigenvector Centrality
Q99996,0.00017314643924608026,0.00021218087001939677,13.294593801912896,0.0001866019779809666,0.0,0.17512260075343092,0.00011925329740577022,983.7999999999911,0.00013924422144683787,0.23837490917897797,0.23837490917897797,0.23837490917897797,182.0,0,1,0.006849436222582199
P07237,0.0002487615453943755,0.0003048427756237812,13.25576215635945,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.009840666358654803
Q06787,9.310453525747548e-05,0.00011409418166322531,12.933767239097392,0.0001866019779809666,0.0,0.17189616510422354,0.0001222955631848508,969.1666666666569,0.00014073915631293628,0.23398312135980032,0.23398312135980032,0.23398312135980032,172.0,0,1,0.0036830880210762017
Q7Z4H8,-0.0,-1.1313165983730633e-21,13.152887562501087,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,6.548011929997745e-19
Q13535,0.00012592691267628215,0.0001543160922445322,12.9886206336322,0.0001866019779809666,0.0,0.18151907079475743,0.00012126435051959176,1007.6499999999962,0.00014026063878991372,0.24708171206225682,0.24708171206225682,0.24708171206225682,179.0,0,1,0.004981496361337448
Q15397,0.0001857337848691768,0.00022760592846802658,13.063519018991187,0.0001866019779809666,0.0,0.18190722478262045,0.00012199498372548761,1012.0666666666629,0.00014057223309574588,0.24761006289308177,0.24761006289308177,0.24761006289308177,197.0,0,1,0.007347374392332531
P29122,0.00041828611173927606,0.0005125852514918504,13.087960217960736,0.0003732039559619332,0.0011628527423665164,0.19300179327663586,0.00020365228117247546,1079.3333333333317,0.00017159879675669696,0.2627118644067797,0.2627118644067797,0.2627118644067797,185.5,0,2,0.016546826245027166
Q9Y2L1,-0.0,-2.2827486255315045e-20,-14.754148805193065,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-1.7785826825356646e-18
P14314,-0.0,-1.4470525237128984e-20,-14.223353556326728,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-4.2029133210526853e-19
P30414,-0.0,-2.4890735624802453e-21,-12.409748007282147,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.8067771591241503e-18
Q8N4C6,-0.0,-1.6091151767852794e-21,-14.012894851260592,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.7193502086824669e-18
Q13724,0.00018698075205593004,0.00022913401407997002,-13.944782941226642,0.0001866019779809666,0.0,0.17503781614885408,0.00012120747524315292,984.2999999999923,0.00014021425282270054,0.23825950133139676,0.23825950133139676,0.23825950133139676,187.0,0,1,0.007396702708031614
P24539,9.310453525747548e-05,0.00011409418166322534,-13.880617146071927,0.0001866019779809666,0.0,0.17189616510422354,0.0001222955631848508,969.1666666666569,0.00014073915631293628,0.23398312135980032,0.23398312135980032,0.23398312135980032,172.0,0,1,0.0036830880210762026
Q8NBS9,-0.0,-8.48300683245126e-21,-13.835215936675391,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,4.1654141640197725e-18
Q96JC1,0.0002487615453943755,0.0003048427756237812,-13.751096291137218,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.0098406663586548
P31323,0.00022585148899632564,0.00027676783674603355,-12.644297430714277,0.0003732039559619332,0.0014204185839345861,0.1856196171251229,0.00020708123076098524,1051.2333333333277,0.00017314303411703537,0.2526633294827365,0.2526633294827365,0.2526633294827365,176.5,0,2,0.008934375875076315
Q13427,-0.0,8.468742812796837e-21,-13.62146761104871,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,2.4266934016222193e-18
P51114,9.310453525747548e-05,0.00011409418166322523,-12.754748285998396,0.0001866019779809666,0.0,0.17189616510422354,0.0001222955631848508,969.1666666666569,0.00014073915631293628,0.23398312135980032,0.23398312135980032,0.23398312135980032,172.0,0,1,0.0036830880210761956
O75150,0.0001956054462075656,0.00023970307410057,-12.810709784898101,0.0001866019779809666,0.0,0.18531040966450954,0.00012039482380428506,1024.2833333333317,0.00013984566574947347,0.25224243977447464,0.25224243977447464,0.25224243977447464,197.0,0,1,0.0077378838076151155
P10721,-0.0,-1.953656679628221e-20,-13.523508892566289,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.7361614146611675e-18
P20674,0.00020817133332141495,0.00025510183639675745,-13.461630394153127,0.0003732039559619332,0.001065142361385833,0.18879405183052644,0.00020639428021993264,1062.6999999999964,0.00017297638104813454,0.25698433420365535,0.25698433420365535,0.25698433420365535,177.0,0,2,0.008234973108100998
Q9NY61,-0.0,-4.029080859374906e-21,-13.394511776835415,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.2856080829554148e-18
Q9BQS8,0.00017314643924608026,0.00021218087001939685,-13.361071684845044,0.0001866019779809666,0.0,0.17512260075343092,0.00011925329740577022,983.7999999999911,0.00013924422144683787,0.23837490917897797,0.23837490917897797,0.23837490917897797,182.0,0,1,0.006849436222582201
Q93084,0.00021990746860539253,0.00026948378618483413,-13.294593801912876,0.0001866019779809666,0.0,0.17790164067189476,0.00012055476892480146,996.5999999999933,0.00013991165335496336,0.24215770697502767,0.24215770697502767,0.24215770697502767,194.0,0,1,0.00869923856153605
P51991,-0.0,7.190724410398464e-22,-13.255762156359431,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,5.126331642809317e-19
Q99959,8.445691054418228e-05,0.00010349702157574784,-12.933767239097433,0.0001866019779809666,0.0,0.1712853768828417,0.00012097839374669622,963.9999999999903,0.00014015757380997511,0.2331517233210944,0.2331517233210944,0.2331517233210944,156.0,0,1,0.0033409998198493784
P35658,0.0001956054462075656,0.00023970307410057,-13.152887562501071,0.0001866019779809666,0.0,0.18531040966450954,0.00012039482380428506,1024.2833333333317,0.00013984566574947347,0.25224243977447464,0.25224243977447464,0.25224243977447464,197.0,0,1,0.0077378838076151155
Q14573,0.0004155129148129581,0.0005091868602854042,-12.988620633632229,0.0003732039559619332,0.0008469208625381802,0.19351832423683024,0.00020481633326819489,1084.3333333333317,0.00017220730077483295,0.26341496052455504,0.26341496052455504,0.26341496052455504,195.5,0,2,0.016437122369151156
Q9P0M6,0.0002966390980495697,0.0003635139260153835,-13.063519018991181,0.0003732039559619332,0.0016117772804856985,0.19318226516455148,0.0002068689189530733,1081.0833333333317,0.00017315906855243555,0.2629575207053166,0.2629575207053166,0.2629575207053166,188.5,0,2,0.011734636831469525
P49454,0.0010867512075796002,0.0013317502671317326,-13.087960217960763,0.0003732039559619332,0.0012357892146863474,0.19076143477401825,0.0002047116376182639,1078.616666666663,0.00017207351539309495,0.25966231367893416,0.25966231367893416,0.25966231367893416,205.5,0,2,0.04299039078448288
O00566,-0.0,-1.1966167266560557e-21,4.751476806455065e-15,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,6.809519929526197e-20
Q9UGI8,0.0001282706662136076,0.00015718822560648147,3.0688778945230723e-16,0.0001866019779809666,0.0,0.17516502386407853,0.00012226799996364348,985.7999999999915,0.00014070686862654172,0.23843265503875968,0.23843265503875968,0.23843265503875968,193.0,0,1,0.005074212044347054
Q6PCD5,0.0001956054462075656,0.00023970307410056996,3.0688778945230723e-16,0.0001866019779809666,0.0,0.18531040966450954,0.00012039482380428506,1024.2833333333317,0.00013984566574947347,0.25224243977447464,0.25224243977447464,0.25224243977447464,197.0,0,1,0.007737883807615112
Q8N0Z8,0.0003722364945174419,0.0004561541294385601,-1.7327115025605542e-17,0.0003732039559619332,0.001580421781230302,0.18958605624302993,0.00020671752517215905,1070.1999999999964,0.00017308479020625443,0.2580624016780283,0.2580624016780283,0.2580624016780283,191.5,0,2,0.014725166396816413
P20042,0.0001857337848691768,0.00022760592846802675,-1.7327115025605542e-17,0.0001866019779809666,0.0,0.18190722478262045,0.00012199498372548761,1012.0666666666629,0.00014057223309574588,0.24761006289308177,0.24761006289308177,0.24761006289308177,197.0,0,1,0.007347374392332533
Q9UNE7,0.0009136047683335199,0.0011195693971123362,-3.9976910575592575e-15,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.0361409545619007
P12109,0.00043094658035976424,0.0005280999179120488,3.2924880293049807e-15,0.0003732039559619332,0.0008550136004607712,0.18941223798583268,0.0002056570004516685,1068.1166666666636,0.00017259217440241325,0.2578258022265881,0.2578258022265881,0.2578258022265881,188.5,0,2,0.017047657060500987
P19784,9.312195672520414e-05,0.00011411553065656901,3.2924880293049807e-15,0.0001866019779809666,0.0,0.17713895602913185,0.00012170157557318046,991.1833333333269,0.0001404571148354719,0.24111954924056836,0.24111954924056836,0.24111954924056836,179.0,0,1,0.0036837771905019272
Q7LGA3,0.00018698075205593004,0.0002291340140799701,-2.4086954697074516e-15,0.0001866019779809666,0.0,0.17503781614885408,0.00012120747524315292,984.2999999999923,0.00014021425282270054,0.23825950133139676,0.23825950133139676,0.23825950133139676,187.0,0,1,0.007396702708031616
Q9Y2T4,9.696768519518678e-05,0.00011882824676077167,-2.4086954697074516e-15,0.0001866019779809666,0.0,0.17729096935415378,0.0001209436374895082,990.0999999999937,0.00014010758061071233,0.2413264680642393,0.2413264680642393,0.2413264680642393,169.0,0,1,0.0038359089467149706
P23284,-0.0,-1.0935231981784874e-20,-3.333047039967835e-15,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-8.598132474665059e-19
Q9UNS1,0.0010072703701358827,0.0012343511331263804,-3.333047039967835e-15,0.0003732039559619332,0.0013431456257115154,0.18993465156577782,0.00020793039175730742,1073.3666666666627,0.0001736302432826168,0.25853690570002624,0.25853690570002624,0.25853690570002624,198.0,0,2,0.03984623760779256
A7MCY6,-0.0,4.208410878082761e-21,2.0882981517373746e-15,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.675796862290382e-20
Q6P2E9,0.0001956054462075656,0.00023970307410057007,2.0882981517373746e-15,0.0001866019779809666,0.0,0.18531040966450954,0.00012039482380428506,1024.2833333333317,0.00013984566574947347,0.25224243977447464,0.25224243977447464,0.25224243977447464,197.0,0,1,0.00773788380761511
Q9NP72,-0.0,2.0653843751108886e-23,-5.591226189630215e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.6744016101501201e-18
Q9H6F5,0.0004056412534745693,0.0004970897146528609,-5.591226189630215e-16,0.0003732039559619332,0.0012075709690926454,0.1897850967220253,0.00020641649318939745,1072.1999999999964,0.00017293386812110534,0.25833333333333336,0.25833333333333336,0.25833333333333336,195.5,0,2,0.016046612953868576
P23468,0.0002487615453943755,0.0003048427756237811,1.930734998144422e-15,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.009840666358654803
P30519,0.0002487615453943755,0.0003048427756237812,-1.1977656227339147e-15,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.009840666358654805
P61106,0.0004357422974503055,0.0005339767897037511,-1.1977656227339147e-15,0.0003732039559619332,0.0006009431302454923,0.1896855242683411,0.00020505983552801313,1070.8666666666634,0.0001722731469668409,0.258197796432319,0.258197796432319,0.258197796432319,194.0,0,2,0.01723736906668643
P62072,0.00010093834237236935,0.00012369405571457752,1.0441923875557013e-15,0.0001866019779809666,0.0,0.17114348367122278,0.0001214023367756683,965.4166666666557,0.00014035703057059206,0.2329585798816568,0.2329585798816568,0.2329585798816568,168.0,0,1,0.00399298271164636
Q6NUT2,0.00012592691267628215,0.00015431609224453215,1.0441923875557013e-15,0.0001866019779809666,0.0,0.18151907079475743,0.00012126435051959176,1007.6499999999962,0.00014026063878991372,0.24708171206225682,0.24708171206225682,0.24708171206225682,179.0,0,1,0.004981496361337448
Q9NPF4,0.0001282706662136076,0.00015718822560648147,1.5092061418351264e-15,0.0001866019779809666,0.0,0.17516502386407853,0.00012226799996364348,985.7999999999915,0.00014070686862654172,0.23843265503875968,0.23843265503875968,0.23843265503875968,193.0,0,1,0.005074212044347049
Q8NCA5,0.00027525862580781113,0.00033731340337434906,-1.4648934270557488e-15,0.0003732039559619332,0.0013906330438301358,0.19246239513199792,0.00020447183327873653,1074.0833333333317,0.0001720278874179724,0.2619776417354272,0.2619776417354272,0.2619776417354272,174.5,0,2,0.010888854604204171
Q9P2K2,-0.0,1.929997521086461e-22,-1.4648934270557488e-15,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,6.956190128272299e-20
Q8WU90,0.0001282706662136076,0.0001571882256064815,3.1642761530646737e-16,0.0001866019779809666,0.0,0.17516502386407853,0.00012226799996364348,985.7999999999915,0.00014070686862654172,0.23843265503875968,0.23843265503875968,0.23843265503875968,193.0,0,1,0.005074212044347052
Q15818,0.0004395712745113998,0.0005386689779326486,3.1642761530646737e-16,0.0003732039559619332,0.002490046127228987,0.1934665467587736,0.00020484434901280063,1083.8333333333317,0.0001722235873291862,0.2633444816053512,0.2633444816053512,0.2633444816053512,193.5,0,2,0.017388838160084467
Q9GZR2,0.0001857337848691768,0.0002276059284680268,-2.541710113667319e-16,0.0001866019779809666,0.0,0.18190722478262045,0.00012199498372548761,1012.0666666666629,0.00014057223309574588,0.24761006289308177,0.24761006289308177,0.24761006289308177,197.0,0,1,0.007347374392332533
O60885,9.366560180236289e-05,0.00011478173601404439,-2.541710113667319e-16,0.0001866019779809666,0.0,0.16544587999334542,0.00012247205154481373,940.8999999999878,0.00014080094933635972,0.2252030660107539,0.2252030660107539,0.2252030660107539,167.0,0,1,0.003705283045891858
P13489,-0.0,-1.3905263434782854e-20,-1.1495396745706412e-15,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.0927234320143104e-18
Q99567,0.00010093834237236935,0.00012369405571457752,-5.127397414947833e-16,0.0001866019779809666,0.0,0.17114348367122278,0.0001214023367756683,965.4166666666557,0.00014035703057059206,0.2329585798816568,0.2329585798816568,0.2329585798816568,168.0,0,1,0.003992982711646364
Q9NXA8,9.696768519518678e-05,0.00011882824676077167,-5.127397414947833e-16,0.0001866019779809666,0.0,0.17729096935415378,0.0001209436374895082,990.0999999999937,0.00014010758061071233,0.2413264680642393,0.2413264680642393,0.2413264680642393,169.0,0,1,0.0038359089467149728
P05062,-0.0,-1.987848414116906e-21,6.277846610606437e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.4004061499859754e-19
Q6ZT07,0.0009136047683335199,0.0011195693971123358,6.277846610606437e-16,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.03614095456190068
Q9UN86,0.0001743202834354418,0.00021361934765977162,-8.083783998678244e-16,0.0001866019779809666,0.0,0.1776175923632808,0.00011920275596395988,993.3499999999942,0.00013922087517698423,0.241771063620732,0.241771063620732,0.241771063620732,181.0,0,1,0.006895871892557806
Q99988,-0.0,2.0906133589674196e-21,-8.083783998678244e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,8.97014556710256e-19
Q9BSC4,0.00021990746860539253,0.000269483786184834,5.253864897758442e-16,0.0001866019779809666,0.0,0.17790164067189476,0.00012055476892480146,996.5999999999933,0.00013991165335496336,0.24215770697502767,0.24215770697502767,0.24215770697502767,194.0,0,1,0.008699238561536054
P28300,-0.0,-3.412977163361311e-21,5.253864897758442e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,1.225117812377998e-19
O96028,0.0001857337848691768,0.00022760592846802672,4.408383445664234e-16,0.0001866019779809666,0.0,0.18190722478262045,0.00012199498372548761,1012.0666666666629,0.00014057223309574588,0.24761006289308177,0.24761006289308177,0.24761006289308177,197.0,0,1,0.007347374392332534
Q9BVL2,0.00010103365184200407,0.00012381085191481332,4.408383445664234e-16,0.0001866019779809666,0.0,0.16641685121079777,0.00012260735460967986,947.3166666666528,0.00014086342113256596,0.22652474108170312,0.22652474108170312,0.22652474108170312,180.0,0,1,0.003996753023854413
Q02809,0.0002487615453943755,0.0003048427756237812,-4.538765295193194e-16,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.009840666358654803
P35555,-0.0,-5.472102783394687e-21,-3.9760468639364027e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.7833623299658097e-18
Q9Y6M1,8.445691054418228e-05,0.00010349702157574781,-3.963980247536148e-17,0.0001866019779809666,0.0,0.1712853768828417,0.00012097839374669622,963.9999999999903,0.00014015757380997511,0.2331517233210944,0.2331517233210944,0.2331517233210944,156.0,0,1,0.003340999819849373
O00203,-0.0,-2.0750098469135687e-21,-3.963980247536148e-17,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-1.0151037600706603e-18
Q8IWA5,9.366560180236289e-05,0.00011478173601404435,1.3265260347936719e-16,0.0001866019779809666,0.0,0.16544587999334542,0.00012247205154481373,940.8999999999878,0.00014080094933635972,0.2252030660107539,0.2252030660107539,0.2252030660107539,167.0,0,1,0.00370528304589186
O14981,0.0009136047683335199,0.001119569397112336,1.3265260347936719e-16,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.036140954561900696
Q13586,0.00012592691267628215,0.00015431609224453215,3.1699392330424555e-16,0.0001866019779809666,0.0,0.18151907079475743,0.00012126435051959176,1007.6499999999962,0.00014026063878991372,0.24708171206225682,0.24708171206225682,0.24708171206225682,179.0,0,1,0.0049814963613374515
Q99470,-0.0,-6.6082765992197176e-21,-1.626338386225319e-16,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,2.175865531150069e-18
Q8NEW0,0.0009136047683335199,0.001119569397112336,-1.626338386225319e-16,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.03614095456190069
Q9NYU1,0.0002487615453943755,0.0003048427756237812,-1.6983036800657267e-16,0.0001866019779809666,0.0,0.17856061699244752,0.00011998561974575184,1000.2666666666614,0.00013960891247374426,0.24305469811087788,0.24305469811087788,0.24305469811087788,201.0,0,1,0.009840666358654807
Q8IWF2,0.00024396582830383425,0.0002989659038320788,8.551341754366752e-17,0.0001866019779809666,0.0,0.16394540721254194,0.0001205827846694072,938.0166666666529,0.00013992793990931664,0.22316063938328987,0.22316063938328987,0.22316063938328987,190.0,0,1,0.009650954352469366
O14975,0.00021990746860539253,0.0002694837861848342,8.551341754366752e-17,0.0001866019779809666,0.0,0.17790164067189476,0.00012055476892480146,996.5999999999933,0.00013991165335496336,0.24215770697502767,0.24215770697502767,0.24215770697502767,194.0,0,1,0.008699238561536055
Q96HR9,0.0009136047683335199,0.001119569397112336,-1.1340370927252088e-16,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.036140954561900696
P27448,6.817006556478146e-05,8.353844227923804e-05,-1.1078388297111191e-16,0.0001866019779809666,0.0,0.1673799116923417,0.00012136019773220355,949.0333333333205,0.00014032188768612402,0.22783564814814813,0.22783564814814813,0.22783564814814813,165.0,0,1,0.002696714517539683
Q9H7Z7,-0.0,4.975730686262295e-21,-5.61570982786362e-18,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.518687179672538e-18
P12268,-0.0,-9.295230957061961e-21,-5.61570982786362e-18,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.0046345644858347e-18
Q15942,0.0001282706662136076,0.0001571882256064815,8.683409363385549e-17,0.0001866019779809666,0.0,0.17516502386407853,0.00012226799996364348,985.7999999999915,0.00014070686862654172,0.23843265503875968,0.23843265503875968,0.23843265503875968,193.0,0,1,0.005074212044347052
Q7L099,-0.0,1.1059534504493143e-22,8.683409363385549e-17,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-2.458203280697809e-18
P61026,0.00018698075205593004,0.00022913401407997,2.2273581156178565e-17,0.0001866019779809666,0.0,0.17503781614885408,0.00012120747524315292,984.2999999999923,0.00014021425282270054,0.23825950133139676,0.23825950133139676,0.23825950133139676,187.0,0,1,0.007396702708031615
Q9UBU6,0.0009136047683335199,0.001119569397112336,2.2273581156178565e-17,0.0001866019779809666,0.0,0.17644734468299567,0.0001215915996733853,996.7999999999909,0.00014037931227586098,0.24017813567593949,0.24017813567593949,0.24017813567593949,229.0,0,1,0.036140954561900696
O75592,0.00037461259494313596,0.00045906590202696726,-5.012269708036286e-17,0.0005598059339428998,0.0034735756833201665,0.1931564628051065,0.00029180674272941836,1106.033333333331,0.0002058443833165589,0.26292239882462937,0.26292239882462937,0.26292239882462937,175.66666666666666,0,2,0.014819161678470109
O60518,-0.0,-2.8322033274215028e-21,4.64015411802582e-17,0.0,0.0,0.0,3.6133259460891616e-05,0.0,0.0001075500183296039,0.0,0.0,0.0,0.0,0,0,-7.632918991725313e-19
